date,feature_index,NO2
2021-04-19 00:00:00+00:00,0,2.735212729021441e-05
2021-04-20 00:00:00+00:00,0,5.4958965847617947e-05
2021-04-21 00:00:00+00:00,0,4.965523476130329e-05
2021-04-22 00:00:00+00:00,0,5.936505112913437e-05
2021-04-23 00:00:00+00:00,0,7.141113746911287e-05
2021-04-24 00:00:00+00:00,0,2.3579794287797995e-05
2021-04-25 00:00:00+00:00,0,2.766286979749566e-05
2021-04-26 00:00:00+00:00,0,3.2572537747910246e-05
2021-04-27 00:00:00+00:00,0,2.6571897251415063e-05
2021-04-28 00:00:00+00:00,0,3.715442562679527e-05
2021-04-29 00:00:00+00:00,0,4.773695400217548e-05
2021-04-30 00:00:00+00:00,0,3.8676360418321565e-05
2021-05-01 00:00:00+00:00,0,2.961576683446765e-05
2021-05-02 00:00:00+00:00,0,3.559961260179989e-05
2021-05-03 00:00:00+00:00,0,1.90479127013532e-05
2021-05-04 00:00:00+00:00,0,1.8370923498878252e-05
2021-05-05 00:00:00+00:00,0,2.5745152925082948e-05
2021-05-06 00:00:00+00:00,0,3.75475058262964e-05
2021-05-07 00:00:00+00:00,0,4.9349858727509854e-05
2021-05-08 00:00:00+00:00,0,6.115221162872331e-05
2021-05-09 00:00:00+00:00,0,7.295456452993676e-05
2021-05-10 00:00:00+00:00,0,2.7246216632192954e-05
2021-05-11 00:00:00+00:00,0,4.860305489273742e-05
2021-05-12 00:00:00+00:00,0,2.813538321788656e-05
2021-05-13 00:00:00+00:00,0,2.429201140330406e-05
2021-05-14 00:00:00+00:00,0,1.9817990505544003e-05
2021-05-15 00:00:00+00:00,0,2.726033198996447e-05
2021-05-16 00:00:00+00:00,0,2.9400410312518943e-05
2021-05-17 00:00:00+00:00,0,3.1540488635073416e-05
2021-05-18 00:00:00+00:00,0,4.726051884063054e-05
2021-05-19 00:00:00+00:00,0,4.462181186681846e-05
2021-05-20 00:00:00+00:00,0,4.1983104893006384e-05
2021-05-21 00:00:00+00:00,0,2.3211616280605085e-05
2021-05-22 00:00:00+00:00,0,6.12930398347089e-05
2021-05-23 00:00:00+00:00,0,4.427604017109843e-05
2021-05-24 00:00:00+00:00,0,2.7259040507487956e-05
2021-05-25 00:00:00+00:00,0,4.340234772826079e-05
2021-05-26 00:00:00+00:00,0,1.8329926660953788e-05
2021-05-27 00:00:00+00:00,0,2.4168783966160845e-05
2021-05-28 00:00:00+00:00,0,2.9528356662922306e-05
2021-05-29 00:00:00+00:00,0,3.488792935968377e-05
2021-05-30 00:00:00+00:00,0,5.466123366204556e-05
2021-05-31 00:00:00+00:00,0,7.443453796440735e-05
2021-06-01 00:00:00+00:00,0,6.0615661823248956e-05
2021-06-02 00:00:00+00:00,0,4.679678568209056e-05
2021-06-03 00:00:00+00:00,0,2.3213461645354982e-05
2021-06-04 00:00:00+00:00,0,2.3048201910569333e-05
2021-06-05 00:00:00+00:00,0,4.095166877959855e-05
2021-06-06 00:00:00+00:00,0,2.79506766673876e-05
2021-06-07 00:00:00+00:00,0,2.957731339847669e-05
2021-06-08 00:00:00+00:00,0,3.120395012956578e-05
2021-06-09 00:00:00+00:00,0,5.530780799745117e-05
2021-06-10 00:00:00+00:00,0,4.510440703597851e-05
2021-06-11 00:00:00+00:00,0,2.006139766308479e-05
2021-06-12 00:00:00+00:00,0,5.216341378400102e-05
2021-06-13 00:00:00+00:00,0,2.5264247597078796e-05
2021-06-14 00:00:00+00:00,0,2.8152504819445314e-05
2021-06-15 00:00:00+00:00,0,3.1040762041811835e-05
2021-06-16 00:00:00+00:00,0,3.392901926417835e-05
2021-06-17 00:00:00+00:00,0,3.681727648654487e-05
2021-06-18 00:00:00+00:00,0,3.970553370891139e-05
2021-06-19 00:00:00+00:00,0,3.604101584642194e-05
2021-06-20 00:00:00+00:00,0,4.812391944142291e-05
2021-06-21 00:00:00+00:00,0,6.020682303642389e-05
2021-06-22 00:00:00+00:00,0,2.907567250076681e-05
2021-06-23 00:00:00+00:00,0,1.556825100124115e-05
2021-06-24 00:00:00+00:00,0,1.997931644837081e-05
2021-06-25 00:00:00+00:00,0,2.4390381895500468e-05
2021-06-26 00:00:00+00:00,0,3.333120366733056e-05
2021-06-27 00:00:00+00:00,0,1.870188134489581e-05
2021-06-28 00:00:00+00:00,0,2.272206256748177e-05
2021-06-29 00:00:00+00:00,0,2.674224379006773e-05
